date,city,latitude,longitude,temp_mean,temp_min,temp_max,precipitation_mm,heating_degree_days,cooling_degree_days,weather_class,is_cold,is_hot,weather_demand_pressure
2016-07-06,Fier,40.7239,19.5561,27.73,22.09,37.08,0.0,0.0,3.73,1,0,1,1
2016-07-07,Fier,40.7239,19.5561,27.35,19.64,33.51,0.0,0.0,3.35,1,0,1,1
2016-07-08,Fier,40.7239,19.5561,27.12,22.14,36.23,0.0,0.0,3.12,1,0,1,1
2016-07-09,Fier,40.7239,19.5561,25.33,19.53,31.64,0.0,0.0,1.33,0,0,0,0
2016-07-10,Fier,40.7239,19.5561,29.11,21.25,38.37,0.0,0.0,5.11,1,0,1,1
2016-07-11,Fier,40.7239,19.5561,25.42,18.0,32.07,0.0,0.0,1.42,0,0,0,0
2016-07-12,Fier,40.7239,19.5561,26.62,19.77,35.54,0.0,0.0,2.62,1,0,1,1
2016-07-13,Fier,40.7239,19.5561,28.91,22.49,36.61,0.0,0.0,4.91,1,0,1,1
2016-07-14,Fier,40.7239,19.5561,26.71,19.27,32.22,3.37,0.0,2.71,1,0,1,1
2016-07-15,Fier,40.7239,19.5561,27.14,19.32,33.47,0.0,0.0,3.14,1,0,1,1
2016-07-16,Fier,40.7239,19.5561,26.99,19.26,35.42,0.0,0.0,2.99,1,0,1,1
2016-07-17,Fier,40.7239,19.5561,26.73,20.0,34.74,3.18,0.0,2.73,1,0,1,1
2016-07-18,Fier,40.7239,19.5561,26.79,19.74,33.39,0.0,0.0,2.79,1,0,1,1
2016-07-19,Fier,40.7239,19.5561,26.74,19.53,32.62,0.0,0.0,2.74,1,0,1,1
2016-07-20,Fier,40.7239,19.5561,26.85,19.52,35.58,0.0,0.0,2.85,1,0,1,1
2016-07-21,Fier,40.7239,19.5561,25.19,18.12,32.99,0.0,0.0,1.19,0,0,0,0
2016-07-22,Fier,40.7239,19.5561,24.37,19.24,32.44,0.0,0.0,0.37,0,0,0,0
2016-07-23,Fier,40.7239,19.5561,28.06,20.9,35.21,0.0,0.0,4.06,1,0,1,1
2016-07-24,Fier,40.7239,19.5561,28.04,22.17,34.61,0.85,0.0,4.04,1,0,1,1
2016-07-25,Fier,40.7239,19.5561,26.81,21.61,33.53,0.0,0.0,2.81,1,0,1,1
2016-07-26,Fier,40.7239,19.5561,27.05,22.19,32.19,0.0,0.0,3.05,1,0,1,1
2016-07-27,Fier,40.7239,19.5561,24.7,19.36,33.95,0.0,0.0,0.7,0,0,0,0
2016-07-28,Fier,40.7239,19.5561,22.39,16.11,29.04,0.0,0.0,0.0,0,0,0,0
2016-07-29,Fier,40.7239,19.5561,25.63,20.26,32.8,10.42,0.0,1.63,0,0,0,0
2016-07-30,Fier,40.7239,19.5561,23.07,16.24,29.67,0.0,0.0,0.0,0,0,0,0
2016-07-31,Fier,40.7239,19.5561,26.5,18.63,33.1,0.0,0.0,2.5,1,0,1,1
2016-08-01,Fier,40.7239,19.5561,28.73,24.08,36.82,3.79,0.0,4.73,1,0,1,1
2016-08-02,Fier,40.7239,19.5561,25.64,20.68,33.65,0.0,0.0,1.64,0,0,0,0
2016-08-03,Fier,40.7239,19.5561,25.74,20.38,34.39,0.0,0.0,1.74,0,0,0,0
2016-08-04,Fier,40.7239,19.5561,25.24,17.92,30.56,0.0,0.0,1.24,0,0,0,0
2016-08-05,Fier,40.7239,19.5561,26.31,20.86,35.24,0.0,0.0,2.31,1,0,1,1
2016-08-06,Fier,40.7239,19.5561,25.95,20.78,35.25,0.0,0.0,1.95,0,0,0,0
2016-08-07,Fier,40.7239,19.5561,24.29,19.25,33.74,0.0,0.0,0.29,0,0,0,0
2016-08-08,Fier,40.7239,19.5561,27.39,22.36,32.97,0.0,0.0,3.39,1,0,1,1
2016-08-09,Fier,40.7239,19.5561,30.17,23.15,37.36,0.0,0.0,6.17,1,0,1,1
2016-08-10,Fier,40.7239,19.5561,27.8,20.82,37.02,0.0,0.0,3.8,1,0,1,1
2016-08-11,Fier,40.7239,19.5561,25.86,20.27,34.27,0.0,0.0,1.86,0,0,0,0
2016-08-12,Fier,40.7239,19.5561,26.38,20.31,31.66,0.0,0.0,2.38,1,0,1,1
2016-08-13,Fier,40.7239,19.5561,25.86,19.16,34.77,0.0,0.0,1.86,0,0,0,0
2016-08-14,Fier,40.7239,19.5561,25.55,17.64,34.32,5.23,0.0,1.55,0,0,0,0
2016-08-15,Fier,40.7239,19.5561,28.26,21.16,36.77,0.0,0.0,4.26,1,0,1,1
2016-08-16,Fier,40.7239,19.5561,27.79,20.48,34.65,0.0,0.0,3.79,1,0,1,1
2016-08-17,Fier,40.7239,19.5561,24.09,16.16,31.93,4.51,0.0,0.09,0,0,0,0
2016-08-18,Fier,40.7239,19.5561,26.16,20.32,34.38,0.0,0.0,2.16,1,0,1,1
2016-08-19,Fier,40.7239,19.5561,27.76,23.02,34.54,7.05,0.0,3.76,1,0,1,1
2016-08-20,Fier,40.7239,19.5561,24.92,17.8,33.44,12.55,0.0,0.92,0,0,0,0
2016-08-21,Fier,40.7239,19.5561,25.43,20.51,31.66,0.0,0.0,1.43,0,0,0,0
2016-08-22,Fier,40.7239,19.5561,26.11,20.08,31.94,0.0,0.0,2.11,1,0,1,1
2016-08-23,Fier,40.7239,19.5561,26.18,19.09,35.04,15.55,0.0,2.18,1,0,1,1
2016-08-24,Fier,40.7239,19.5561,24.89,18.43,31.42,0.0,0.0,0.89,0,0,0,0
2016-08-25,Fier,40.7239,19.5561,24.35,18.56,29.6,0.0,0.0,0.35,0,0,0,0
2016-08-26,Fier,40.7239,19.5561,24.57,18.27,33.32,0.0,0.0,0.57,0,0,0,0
2016-08-27,Fier,40.7239,19.5561,23.47,18.12,32.07,0.0,0.0,0.0,0,0,0,0
2016-08-28,Fier,40.7239,19.5561,21.9,17.15,30.52,0.0,0.0,0.0,0,0,0,0
2016-08-29,Fier,40.7239,19.5561,21.14,15.2,27.67,0.0,0.0,0.0,0,0,0,0
2016-08-30,Fier,40.7239,19.5561,25.04,20.33,32.75,0.0,0.0,1.04,0,0,0,0
2016-08-31,Fier,40.7239,19.5561,24.1,16.17,29.16,11.71,0.0,0.1,0,0,0,0
2016-09-01,Fier,40.7239,19.5561,25.08,19.02,30.09,0.0,0.0,1.08,0,0,0,0
2016-09-02,Fier,40.7239,19.5561,22.9,15.31,29.06,0.0,0.0,0.0,0,0,0,0
2016-09-03,Fier,40.7239,19.5561,24.75,16.92,32.11,0.0,0.0,0.75,0,0,0,0
2016-09-04,Fier,40.7239,19.5561,24.16,18.09,31.86,0.0,0.0,0.16,0,0,0,0
2016-09-05,Fier,40.7239,19.5561,25.56,19.59,31.16,0.0,0.0,1.56,0,0,0,0
2016-09-06,Fier,40.7239,19.5561,24.32,16.69,33.22,0.0,0.0,0.32,0,0,0,0
2016-09-07,Fier,40.7239,19.5561,21.66,17.04,30.98,0.0,0.0,0.0,0,0,0,0
2016-09-08,Fier,40.7239,19.5561,23.21,17.0,28.74,14.16,0.0,0.0,0,0,0,0
2016-09-09,Fier,40.7239,19.5561,21.06,15.62,29.77,0.0,0.0,0.0,0,0,0,0
2016-09-10,Fier,40.7239,19.5561,18.15,11.02,25.92,0.0,0.0,0.0,0,0,0,0
2016-09-11,Fier,40.7239,19.5561,24.54,17.11,31.8,0.0,0.0,0.54,0,0,0,0
2016-09-12,Fier,40.7239,19.5561,21.23,14.56,28.43,0.0,0.0,0.0,0,0,0,0
2016-09-13,Fier,40.7239,19.5561,23.13,17.21,31.51,0.0,0.0,0.0,0,0,0,0
2016-09-14,Fier,40.7239,19.5561,20.3,13.86,26.24,0.0,0.0,0.0,0,0,0,0
2016-09-15,Fier,40.7239,19.5561,19.73,13.22,27.47,0.0,0.0,0.0,0,0,0,0
2016-09-16,Fier,40.7239,19.5561,20.78,14.06,26.96,0.0,0.0,0.0,0,0,0,0
2016-09-17,Fier,40.7239,19.5561,21.98,14.25,27.36,0.0,0.0,0.0,0,0,0,0
2016-09-18,Fier,40.7239,19.5561,21.91,16.53,29.39,0.0,0.0,0.0,0,0,0,0
2016-09-19,Fier,40.7239,19.5561,22.26,17.05,28.47,0.0,0.0,0.0,0,0,0,0
2016-09-20,Fier,40.7239,19.5561,20.83,15.66,29.17,3.64,0.0,0.0,0,0,0,0
2016-09-21,Fier,40.7239,19.5561,21.72,14.78,29.65,18.23,0.0,0.0,0,0,0,0
2016-09-22,Fier,40.7239,19.5561,20.04,12.37,26.05,0.0,0.0,0.0,0,0,0,0
2016-09-23,Fier,40.7239,19.5561,23.26,17.62,32.14,0.0,0.0,0.0,0,0,0,0
2016-09-24,Fier,40.7239,19.5561,18.66,12.68,25.22,0.0,0.0,0.0,0,0,0,0
2016-09-25,Fier,40.7239,19.5561,19.24,11.35,27.43,0.0,0.0,0.0,0,0,0,0
2016-09-26,Fier,40.7239,19.5561,19.22,14.21,25.42,0.0,0.0,0.0,0,0,0,0
2016-09-27,Fier,40.7239,19.5561,23.38,15.8,29.26,0.0,0.0,0.0,0,0,0,0
2016-09-28,Fier,40.7239,19.5561,20.77,12.91,29.64,0.0,0.0,0.0,0,0,0,0
2016-09-29,Fier,40.7239,19.5561,18.19,10.89,27.33,1.98,0.0,0.0,0,0,0,0
2016-09-30,Fier,40.7239,19.5561,20.25,14.57,26.83,16.94,0.0,0.0,0,0,0,0
2016-10-01,Fier,40.7239,19.5561,19.68,12.89,26.1,0.0,0.0,0.0,0,0,0,0
2016-10-02,Fier,40.7239,19.5561,19.34,13.82,27.5,4.33,0.0,0.0,0,0,0,0
2016-10-03,Fier,40.7239,19.5561,19.95,15.02,25.97,0.0,0.0,0.0,0,0,0,0
2016-10-04,Fier,40.7239,19.5561,18.51,13.63,27.4,0.0,0.0,0.0,0,0,0,0
2016-10-05,Fier,40.7239,19.5561,19.08,14.55,24.12,10.09,0.0,0.0,0,0,0,0
2016-10-06,Fier,40.7239,19.5561,15.87,7.95,21.51,0.0,2.13,0.0,0,0,0,0
2016-10-07,Fier,40.7239,19.5561,20.51,13.72,26.06,0.0,0.0,0.0,0,0,0,0
2016-10-08,Fier,40.7239,19.5561,17.58,11.95,24.01,0.0,0.42,0.0,0,0,0,0
2016-10-09,Fier,40.7239,19.5561,16.41,9.88,25.31,0.0,1.59,0.0,0,0,0,0
2016-10-10,Fier,40.7239,19.5561,17.46,10.79,25.34,9.63,0.54,0.0,0,0,0,0
2016-10-11,Fier,40.7239,19.5561,17.4,12.26,22.88,0.0,0.6,0.0,0,0,0,0
2016-10-12,Fier,40.7239,19.5561,16.47,10.96,21.83,0.0,1.53,0.0,0,0,0,0
2016-10-13,Fier,40.7239,19.5561,18.57,12.15,24.86,0.0,0.0,0.0,0,0,0,0
2016-10-14,Fier,40.7239,19.5561,19.4,11.96,27.19,0.0,0.0,0.0,0,0,0,0
2016-10-15,Fier,40.7239,19.5561,14.37,9.42,22.05,9.12,3.63,0.0,0,0,0,0
2016-10-16,Fier,40.7239,19.5561,16.92,9.41,22.43,0.0,1.08,0.0,0,0,0,0
2016-10-17,Fier,40.7239,19.5561,17.18,10.54,25.6,0.0,0.82,0.0,0,0,0,0
2016-10-18,Fier,40.7239,19.5561,17.56,11.34,25.4,0.0,0.44,0.0,0,0,0,0
2016-10-19,Fier,40.7239,19.5561,19.9,14.89,29.32,0.0,0.0,0.0,0,0,0,0
2016-10-20,Fier,40.7239,19.5561,15.17,8.74,22.66,0.0,2.83,0.0,0,0,0,0
2016-10-21,Fier,40.7239,19.5561,18.71,12.97,25.18,0.0,0.0,0.0,0,0,0,0
2016-10-22,Fier,40.7239,19.5561,15.75,10.59,21.29,5.11,2.25,0.0,0,0,0,0
2016-10-23,Fier,40.7239,19.5561,18.54,10.96,27.67,2.68,0.0,0.0,0,0,0,0
2016-10-24,Fier,40.7239,19.5561,14.87,8.76,20.04,0.0,3.13,0.0,0,0,0,0
2016-10-25,Fier,40.7239,19.5561,14.68,9.9,21.25,0.0,3.32,0.0,0,0,0,0
2016-10-26,Fier,40.7239,19.5561,14.88,9.32,22.27,23.63,3.12,0.0,0,0,0,0
2016-10-27,Fier,40.7239,19.5561,16.83,11.7,24.4,2.11,1.17,0.0,0,0,0,0
2016-10-28,Fier,40.7239,19.5561,14.74,6.95,22.36,0.0,3.26,0.0,0,0,0,0
2016-10-29,Fier,40.7239,19.5561,14.7,9.35,22.93,0.0,3.3,0.0,0,0,0,0
2016-10-30,Fier,40.7239,19.5561,15.87,9.6,21.45,0.0,2.13,0.0,0,0,0,0
2016-10-31,Fier,40.7239,19.5561,13.57,6.46,21.8,4.05,4.43,0.0,0,0,0,0
2014-01-01,Korce,40.6186,20.7808,-0.73,-5.97,5.32,0.0,18.73,0.0,-1,1,0,1
2014-01-02,Korce,40.6186,20.7808,-0.13,-6.73,6.68,7.31,18.13,0.0,-1,1,0,1
2014-01-03,Korce,40.6186,20.7808,0.04,-6.49,6.26,0.0,17.96,0.0,-1,1,0,1
2014-01-04,Korce,40.6186,20.7808,1.43,-5.96,10.55,4.63,16.57,0.0,-1,1,0,1
2014-01-05,Korce,40.6186,20.7808,-0.85,-7.55,5.46,0.43,18.85,0.0,-1,1,0,1
2014-01-06,Korce,40.6186,20.7808,2.2,-3.79,8.05,0.0,15.8,0.0,-1,1,0,1
2014-01-07,Korce,40.6186,20.7808,1.82,-5.49,10.25,0.0,16.18,0.0,-1,1,0,1
2014-01-08,Korce,40.6186,20.7808,0.02,-4.54,8.67,0.0,17.98,0.0,-1,1,0,1
2014-01-09,Korce,40.6186,20.7808,-1.49,-8.45,6.04,0.0,19.49,0.0,-1,1,0,1
2014-01-10,Korce,40.6186,20.7808,1.56,-4.84,8.11,10.67,16.44,0.0,-1,1,0,1
2014-01-11,Korce,40.6186,20.7808,-3.25,-8.52,5.5,2.19,21.25,0.0,-1,1,0,1
2014-01-12,Korce,40.6186,20.7808,1.0,-5.73,9.02,34.77,17.0,0.0,-1,1,0,1
2014-01-13,Korce,40.6186,20.7808,-1.49,-9.45,5.22,0.0,19.49,0.0,-1,1,0,1
2014-01-14,Korce,40.6186,20.7808,2.06,-3.66,8.82,8.36,15.94,0.0,-1,1,0,1
2014-01-15,Korce,40.6186,20.7808,-1.92,-8.65,3.09,10.34,19.92,0.0,-1,1,0,1
2014-01-16,Korce,40.6186,20.7808,-0.91,-6.94,4.35,0.0,18.91,0.0,-1,1,0,1
2014-01-17,Korce,40.6186,20.7808,1.07,-4.81,6.67,7.68,16.93,0.0,-1,1,0,1
2014-01-18,Korce,40.6186,20.7808,1.08,-4.5,7.19,0.0,16.92,0.0,-1,1,0,1
2014-01-19,Korce,40.6186,20.7808,-1.17,-6.47,8.0,0.0,19.17,0.0,-1,1,0,1
2014-01-20,Korce,40.6186,20.7808,-1.04,-6.36,7.66,0.0,19.04,0.0,-1,1,0,1
2014-01-21,Korce,40.6186,20.7808,1.03,-6.18,6.21,2.82,16.97,0.0,-1,1,0,1
2014-01-22,Korce,40.6186,20.7808,1.22,-4.42,6.28,10.92,16.78,0.0,-1,1,0,1
2014-01-23,Korce,40.6186,20.7808,-0.73,-7.09,6.9,3.69,18.73,0.0,-1,1,0,1
2014-01-24,Korce,40.6186,20.7808,-0.94,-6.19,5.75,2.29,18.94,0.0,-1,1,0,1
2014-01-25,Korce,40.6186,20.7808,-1.49,-6.73,7.12,6.85,19.49,0.0,-1,1,0,1
2014-01-26,Korce,40.6186,20.7808,1.5,-5.05,10.88,3.32,16.5,0.0,-1,1,0,1
2014-01-27,Korce,40.6186,20.7808,2.07,-4.47,9.29,0.0,15.93,0.0,-1,1,0,1
2014-01-28,Korce,40.6186,20.7808,1.18,-5.09,6.98,7.77,16.82,0.0,-1,1,0,1
2014-01-29,Korce,40.6186,20.7808,-0.21,-7.13,8.81,0.0,18.21,0.0,-1,1,0,1
2014-01-30,Korce,40.6186,20.7808,3.96,-2.77,10.86,11.45,14.04,0.0,-1,1,0,1
2014-01-31,Korce,40.6186,20.7808,-2.81,-8.01,4.07,0.0,20.81,0.0,-1,1,0,1
2014-02-01,Korce,40.6186,20.7808,1.96,-2.74,10.13,0.0,16.04,0.0,-1,1,0,1
2014-02-02,Korce,40.6186,20.7808,0.85,-4.6,7.51,6.55,17.15,0.0,-1,1,0,1
2014-02-03,Korce,40.6186,20.7808,0.45,-5.56,6.5,0.0,17.55,0.0,-1,1,0,1
2014-02-04,Korce,40.6186,20.7808,-1.66,-6.89,6.67,0.0,19.66,0.0,-1,1,0,1
2014-02-05,Korce,40.6186,20.7808,-0.37,-6.56,5.47,0.0,18.37,0.0,-1,1,0,1
2014-02-06,Korce,40.6186,20.7808,0.57,-4.06,5.74,0.0,17.43,0.0,-1,1,0,1
2014-02-07,Korce,40.6186,20.7808,0.32,-5.85,7.56,0.0,17.68,0.0,-1,1,0,1
2014-02-08,Korce,40.6186,20.7808,-1.82,-7.55,3.33,0.0,19.82,0.0,-1,1,0,1
2014-02-09,Korce,40.6186,20.7808,3.79,-4.07,12.35,0.0,14.21,0.0,-1,1,0,1
2014-02-10,Korce,40.6186,20.7808,3.09,-4.47,12.49,0.0,14.91,0.0,-1,1,0,1
2014-02-11,Korce,40.6186,20.7808,2.16,-5.66,11.43,0.0,15.84,0.0,-1,1,0,1
2014-02-12,Korce,40.6186,20.7808,1.59,-5.22,7.26,0.0,16.41,0.0,-1,1,0,1
2014-02-13,Korce,40.6186,20.7808,3.83,-4.07,13.03,0.0,14.17,0.0,-1,1,0,1
2014-02-14,Korce,40.6186,20.7808,0.06,-5.1,5.57,2.95,17.94,0.0,-1,1,0,1
2014-02-15,Korce,40.6186,20.7808,-1.35,-7.71,5.25,0.0,19.35,0.0,-1,1,0,1
2014-02-16,Korce,40.6186,20.7808,1.78,-5.33,7.16,3.97,16.22,0.0,-1,1,0,1
2014-02-17,Korce,40.6186,20.7808,1.04,-5.15,9.74,4.64,16.96,0.0,-1,1,0,1
2014-02-18,Korce,40.6186,20.7808,-0.76,-6.01,5.24,20.12,18.76,0.0,-1,1,0,1
2014-02-19,Korce,40.6186,20.7808,3.11,-3.68,11.1,0.0,14.89,0.0,-1,1,0,1
2014-02-20,Korce,40.6186,20.7808,2.15,-5.75,10.58,0.0,15.85,0.0,-1,1,0,1
2014-02-21,Korce,40.6186,20.7808,0.44,-5.89,7.15,0.0,17.56,0.0,-1,1,0,1
2014-02-22,Korce,40.6186,20.7808,3.12,-2.24,11.68,0.0,14.88,0.0,-1,1,0,1
2014-02-23,Korce,40.6186,20.7808,2.6,-2.04,9.07,1.61,15.4,0.0,-1,1,0,1
2014-02-24,Korce,40.6186,20.7808,1.98,-2.88,7.65,0.0,16.02,0.0,-1,1,0,1
2014-02-25,Korce,40.6186,20.7808,2.92,-4.3,9.99,0.0,15.08,0.0,-1,1,0,1
2014-02-26,Korce,40.6186,20.7808,3.1,-3.1,11.29,0.0,14.9,0.0,-1,1,0,1
2014-02-27,Korce,40.6186,20.7808,3.9,-1.33,9.08,0.0,14.1,0.0,-1,1,0,1
2014-02-28,Korce,40.6186,20.7808,3.22,-4.29,11.85,10.93,14.78,0.0,-1,1,0,1
2014-03-01,Korce,40.6186,20.7808,2.91,-3.11,9.06,6.22,15.09,0.0,-1,1,0,1
2014-03-02,Korce,40.6186,20.7808,4.01,-3.28,12.07,21.61,13.99,0.0,-1,1,0,1
2014-03-03,Korce,40.6186,20.7808,5.73,-1.61,11.25,0.0,12.27,0.0,-1,1,0,1
2014-03-04,Korce,40.6186,20.7808,5.12,-1.89,11.87,0.0,12.88,0.0,-1,1,0,1
2014-03-05,Korce,40.6186,20.7808,3.26,-4.65,10.35,0.32,14.74,0.0,-1,1,0,1
2014-03-06,Korce,40.6186,20.7808,3.99,-3.65,11.1,0.03,14.01,0.0,-1,1,0,1
2014-03-07,Korce,40.6186,20.7808,6.84,1.9,13.07,0.0,11.16,0.0,-1,1,0,1
2014-03-08,Korce,40.6186,20.7808,6.03,0.33,13.41,0.0,11.97,0.0,-1,1,0,1
2014-03-09,Korce,40.6186,20.7808,4.94,-2.9,11.19,7.22,13.06,0.0,-1,1,0,1
2014-03-10,Korce,40.6186,20.7808,6.66,-0.13,12.41,9.88,11.34,0.0,-1,1,0,1
2014-03-11,Korce,40.6186,20.7808,4.0,-2.06,9.6,14.22,14.0,0.0,-1,1,0,1
2014-03-12,Korce,40.6186,20.7808,5.29,-2.23,14.31,5.63,12.71,0.0,-1,1,0,1
2014-03-13,Korce,40.6186,20.7808,7.72,0.98,13.31,0.0,10.28,0.0,-1,1,0,1
2014-03-14,Korce,40.6186,20.7808,6.4,0.6,13.18,0.0,11.6,0.0,-1,1,0,1
2014-03-15,Korce,40.6186,20.7808,8.7,3.25,14.83,0.0,9.3,0.0,-1,1,0,1
2014-03-16,Korce,40.6186,20.7808,6.03,-1.45,13.8,0.0,11.97,0.0,-1,1,0,1
2014-03-17,Korce,40.6186,20.7808,5.83,-1.63,12.39,11.64,12.17,0.0,-1,1,0,1
2014-03-18,Korce,40.6186,20.7808,8.29,0.58,14.58,28.96,9.71,0.0,-1,1,0,1
2014-03-19,Korce,40.6186,20.7808,3.45,-3.8,12.81,0.0,14.55,0.0,-1,1,0,1
2014-03-20,Korce,40.6186,20.7808,6.45,1.31,15.94,0.0,11.55,0.0,-1,1,0,1
2014-03-21,Korce,40.6186,20.7808,7.96,2.1,13.55,0.0,10.04,0.0,-1,1,0,1
2014-03-22,Korce,40.6186,20.7808,7.6,1.95,15.72,0.0,10.4,0.0,-1,1,0,1
2014-03-23,Korce,40.6186,20.7808,3.34,-2.07,12.34,9.82,14.66,0.0,-1,1,0,1
2014-03-24,Korce,40.6186,20.7808,4.68,-2.6,14.05,0.0,13.32,0.0,-1,1,0,1
2014-03-25,Korce,40.6186,20.7808,6.87,1.93,13.21,7.96,11.13,0.0,-1,1,0,1
2014-03-26,Korce,40.6186,20.7808,8.16,1.99,16.69,2.86,9.84,0.0,-1,1,0,1
2014-03-27,Korce,40.6186,20.7808,7.77,0.24,14.25,0.0,10.23,0.0,-1,1,0,1
2014-03-28,Korce,40.6186,20.7808,7.36,0.1,15.16,0.0,10.64,0.0,-1,1,0,1
2014-03-29,Korce,40.6186,20.7808,8.6,3.17,15.91,0.0,9.4,0.0,-1,1,0,1
2014-03-30,Korce,40.6186,20.7808,7.82,3.2,16.0,0.0,10.18,0.0,-1,1,0,1
2014-03-31,Korce,40.6186,20.7808,7.22,1.28,16.33,0.0,10.78,0.0,-1,1,0,1
2014-04-01,Korce,40.6186,20.7808,8.41,1.83,13.91,0.0,9.59,0.0,-1,1,0,1
2014-04-02,Korce,40.6186,20.7808,6.42,-1.07,12.42,0.0,11.58,0.0,-1,1,0,1
2014-04-03,Korce,40.6186,20.7808,9.01,2.66,16.65,0.0,8.99,0.0,-1,1,0,1
2014-04-04,Korce,40.6186,20.7808,7.26,1.83,13.87,1.22,10.74,0.0,-1,1,0,1
2014-04-05,Korce,40.6186,20.7808,9.27,2.36,16.78,0.0,8.73,0.0,-1,1,0,1
2014-04-06,Korce,40.6186,20.7808,9.7,3.79,18.22,0.0,8.3,0.0,-1,1,0,1
2014-04-07,Korce,40.6186,20.7808,9.27,1.88,17.42,17.36,8.73,0.0,-1,1,0,1
2014-04-08,Korce,40.6186,20.7808,10.64,6.05,19.09,6.69,7.36,0.0,0,0,0,0
2014-04-09,Korce,40.6186,20.7808,12.5,6.53,18.22,0.0,5.5,0.0,0,0,0,0
2014-04-10,Korce,40.6186,20.7808,8.41,2.44,13.55,0.0,9.59,0.0,-1,1,0,1
2014-04-11,Korce,40.6186,20.7808,11.91,5.36,20.83,0.0,6.09,0.0,0,0,0,0
2014-04-12,Korce,40.6186,20.7808,12.29,6.54,19.32,0.0,5.71,0.0,0,0,0,0
2014-04-13,Korce,40.6186,20.7808,10.86,4.95,18.72,4.07,7.14,0.0,0,0,0,0
2014-04-14,Korce,40.6186,20.7808,12.2,5.13,17.53,6.78,5.8,0.0,0,0,0,0
2014-04-15,Korce,40.6186,20.7808,10.91,5.81,19.09,0.0,7.09,0.0,0,0,0,0
2014-04-16,Korce,40.6186,20.7808,13.81,8.47,19.27,0.0,4.19,0.0,0,0,0,0
2014-04-17,Korce,40.6186,20.7808,7.63,2.77,16.17,0.0,10.37,0.0,-1,1,0,1
2014-04-18,Korce,40.6186,20.7808,14.17,8.77,19.45,0.0,3.83,0.0,0,0,0,0
2014-04-19,Korce,40.6186,20.7808,10.63,4.36,16.01,0.0,7.37,0.0,0,0,0,0
2014-04-20,Korce,40.6186,20.7808,12.89,7.73,19.44,3.49,5.11,0.0,0,0,0,0
2014-04-21,Korce,40.6186,20.7808,11.22,6.46,17.17,11.84,6.78,0.0,0,0,0,0
2014-04-22,Korce,40.6186,20.7808,15.04,7.05,24.47,0.0,2.96,0.0,0,0,0,0
2014-04-23,Korce,40.6186,20.7808,12.64,6.54,19.67,0.0,5.36,0.0,0,0,0,0
2014-04-24,Korce,40.6186,20.7808,12.09,4.68,19.2,0.0,5.91,0.0,0,0,0,0
2014-04-25,Korce,40.6186,20.7808,14.79,7.7,20.0,0.0,3.21,0.0,0,0,0,0
2014-04-26,Korce,40.6186,20.7808,14.35,9.27,21.56,0.0,3.65,0.0,0,0,0,0
2014-04-27,Korce,40.6186,20.7808,12.68,6.38,17.96,0.0,5.32,0.0,0,0,0,0
2014-04-28,Korce,40.6186,20.7808,11.78,5.29,19.61,0.0,6.22,0.0,0,0,0,0
2014-04-29,Korce,40.6186,20.7808,12.05,7.0,21.47,0.0,5.95,0.0,0,0,0,0
2014-04-30,Korce,40.6186,20.7808,16.05,11.15,22.53,0.0,1.95,0.0,0,0,0,0
2014-05-01,Korce,40.6186,20.7808,15.27,9.85,23.91,2.36,2.73,0.0,0,0,0,0
2014-05-02,Korce,40.6186,20.7808,15.14,9.72,24.48,0.0,2.86,0.0,0,0,0,0
2014-05-03,Korce,40.6186,20.7808,16.11,10.64,25.47,0.0,1.89,0.0,0,0,0,0
2014-05-04,Korce,40.6186,20.7808,12.68,7.3,21.04,0.0,5.32,0.0,0,0,0,0
2014-05-05,Korce,40.6186,20.7808,15.41,8.99,24.32,0.0,2.59,0.0,0,0,0,0
2014-05-06,Korce,40.6186,20.7808,15.24,9.71,21.83,11.24,2.76,0.0,0,0,0,0
2014-05-07,Korce,40.6186,20.7808,17.39,10.19,25.02,15.93,0.61,0.0,0,0,0,0
2014-05-08,Korce,40.6186,20.7808,13.42,8.73,21.4,7.08,4.58,0.0,0,0,0,0
2014-05-09,Korce,40.6186,20.7808,17.49,10.81,23.47,0.0,0.51,0.0,0,0,0,0
2014-05-10,Korce,40.6186,20.7808,19.13,11.93,25.54,8.82,0.0,0.0,0,0,0,0
2014-05-11,Korce,40.6186,20.7808,13.69,7.66,20.32,0.0,4.31,0.0,0,0,0,0
2014-05-12,Korce,40.6186,20.7808,17.11,11.5,22.41,0.0,0.89,0.0,0,0,0,0
2014-05-13,Korce,40.6186,20.7808,17.91,12.35,24.97,8.35,0.09,0.0,0,0,0,0
2014-05-14,Korce,40.6186,20.7808,18.7,13.05,27.22,13.75,0.0,0.0,0,0,0,0
2014-05-15,Korce,40.6186,20.7808,13.99,9.07,21.91,0.0,4.01,0.0,0,0,0,0
2014-05-16,Korce,40.6186,20.7808,18.28,11.75,26.09,0.0,0.0,0.0,0,0,0,0
2014-05-17,Korce,40.6186,20.7808,17.36,10.68,25.09,0.0,0.64,0.0,0,0,0,0
2014-05-18,Korce,40.6186,20.7808,17.87,12.01,22.97,0.0,0.13,0.0,0,0,0,0
2014-05-19,Korce,40.6186,20.7808,21.72,13.87,26.74,0.0,0.0,0.0,0,0,0,0
2014-05-20,Korce,40.6186,20.7808,18.14,10.45,23.9,0.0,0.0,0.0,0,0,0,0
2014-05-21,Korce,40.6186,20.7808,19.72,14.18,28.83,0.0,0.0,0.0,0,0,0,0
